Date,strategy,region,weight
2005-02-10,linear,EU,0.35509364496047413
2005-02-10,linear,JP,0.0717469082958681
2005-02-10,linear,UK,0.202919993957703
2005-02-10,linear,US,0.3299885102580306
2005-02-10,polynomial,CH,0.01
2005-02-10,polynomial,EU,0.3633728199661479
2005-02-10,polynomial,JP,0.021312325993304
2005-02-10,polynomial,UK,0.2181934191483948
2005-02-10,polynomial,US,0.3871214348921531
2005-02-11,equal_weight,CH,0.04
2005-02-11,equal_weight,EU,0.36
2005-02-11,equal_weight,JP,0.08
2005-02-11,equal_weight,UK,0.2
2005-02-11,equal_weight,US,0.32
2005-02-11,gaussian,CH,0.0408870570919129
2005-02-11,gaussian,EU,0.3512095278589564
2005-02-11,gaussian,JP,0.0770275600602012
2005-02-11,gaussian,UK,0.2028663194010373
2005-02-11,gaussian,US,0.3280095355878911
2005-02-11,linear,CH,0.0404205516554296
2005-02-11,linear,EU,0.3564544887665326
2005-02-11,linear,JP,0.07236273997741291
2005-02-11,linear,UK,0.20279159703234678
2005-02-11,linear,US,0.3279706225682768
2005-02-11,polynomial,CH,0.01
2005-02-11,polynomial,EU,0.3194945916033069
2005-02-11,polynomial,JP,0.14
2005-02-11,polynomial,UK,0.0939013492456948
2005-02-11,polynomial,US,0.43660405915099815
2005-02-12,equal_weight,CH,0.04
2005-02-12,equal_weight,EU,0.36
2005-02-12,equal_weight,JP,0.08
2005-02-12,equal_weight,UK,0.2
2005-02-12,equal_weight,US,0.32
2005-02-13,equal_weight,CH,0.04
2005-02-13,equal_weight,EU,0.36
2005-02-13,equal_weight,JP,0.08
2005-02-13,equal_weight,UK,0.2
2005-02-13,equal_weight,US,0.32
2005-02-14,equal_weight,CH,0.040054771167882
2005-02-14,equal_weight,EU,0.3608684477567634
2005-02-14,equal_weight,JP,0.08011737662363111
2005-02-14,equal_weight,UK,0.2005794910388848
2005-02-14,equal_weight,US,0.3183799134128375
2005-02-14,gaussian,CH,0.0430442014288278
2005-02-14,gaussian,EU,0.3591787800106749
2005-02-14,gaussian,JP,0.0764555158243499
2005-02-14,gaussian,UK,0.2050759122407138
2005-02-14,gaussian,US,0.3162455904954325
2005-02-14,linear,CH,0.0395187914707556
2005-02-14,linear,EU,0.3565625906410836
2005-02-14,linear,JP,0.0705459538161281
2005-02-14,linear,UK,0.2005866334421427
2005-02-14,linear,US,0.332786030629889
2005-02-14,polynomial,CH,0.0410799725855127
2005-02-14,polynomial,EU,0.2350076471494185
2005-02-14,polynomial,JP,0.0698645402388347
2005-02-14,polynomial,UK,0.1540478400262337
2005-02-14,polynomial,US,0.5
2005-02-15,equal_weight,CH,0.04
2005-02-15,equal_weight,EU,0.36
2005-02-15,equal_weight,JP,0.08
2005-02-15,equal_weight,UK,0.2
2005-02-15,equal_weight,US,0.32
2005-02-15,gaussian,CH,0.0447626281860788
2005-02-15,gaussian,EU,0.3147014945642755
2005-02-15,gaussian,JP,0.07916971834274081
2005-02-15,gaussian,UK,0.2156584405988078
2005-02-15,gaussian,US,0.345707718308096
2005-02-15,linear,CH,0.040511983888321
2005-02-15,linear,EU,0.3550357762433972
2005-02-15,linear,JP,0.07216290150171
2005-02-15,linear,UK,0.2127145794585124
2005-02-15,linear,US,0.3195747589080581
2005-02-15,polynomial,CH,0.0695433225720444
2005-02-15,polynomial,EU,0.202456193360282
2005-02-15,polynomial,JP,0.0932653943510123
2005-02-15,polynomial,UK,0.17915732273562712
2005-02-15,polynomial,US,0.4555777669810337
2005-02-16,equal_weight,CH,0.04
2005-02-16,equal_weight,EU,0.36
2005-02-16,equal_weight,JP,0.08
2005-02-16,equal_weight,UK,0.2
2005-02-16,equal_weight,US,0.32
2005-02-16,gaussian,CH,0.0531007732439189
2005-02-16,gaussian,EU,0.4106642017884443
2005-02-16,gaussian,JP,0.0664149052247281
2005-02-16,gaussian,UK,0.2355890797558649
2005-02-16,gaussian,US,0.2342310399870426
2005-02-16,linear,CH,0.0493047504876707
2005-02-16,linear,EU,0.40018549723229824
2005-02-16,linear,JP,0.06572259759219559
2005-02-16,linear,UK,0.2290563039519038
2005-02-16,linear,US,0.2557308507359308
2005-02-16,polynomial,CH,0.07
2005-02-16,polynomial,EU,0.45804719464051014
2005-02-16,polynomial,JP,0.0508317385904129
2005-02-16,polynomial,UK,0.2523340195956795
2005-02-16,polynomial,US,0.1687870471733967
2005-02-17,equal_weight,CH,0.04
2005-02-17,equal_weight,EU,0.36
2005-02-17,equal_weight,JP,0.08
2005-02-17,equal_weight,UK,0.2
2005-02-17,equal_weight,US,0.32
2005-02-17,gaussian,CH,0.0323785865162549
2005-02-17,gaussian,EU,0.2974682574087086
2005-02-17,gaussian,JP,0.090450981257728
2005-02-17,gaussian,UK,0.1759405453215918
2005-02-17,gaussian,US,0.4037616294957154
2005-02-17,linear,CH,0.0355567538605279
2005-02-17,linear,EU,0.3313909264086425
2005-02-17,linear,JP,0.0809688172720435
2005-02-17,linear,UK,0.1882690844499591
2005-02-17,linear,US,0.3638144180088259
2005-02-17,polynomial,CH,0.01
2005-02-17,polynomial,EU,0.2906377673764011
2005-02-17,polynomial,JP,0.09923874030995461
2005-02-17,polynomial,UK,0.1385127559036558
2005-02-17,polynomial,US,0.46161073640998784
2005-02-18,equal_weight,CH,0.04
2005-02-18,equal_weight,EU,0.36
2005-02-18,equal_weight,JP,0.08
2005-02-18,equal_weight,UK,0.2
2005-02-18,equal_weight,US,0.32
2005-02-18,gaussian,CH,0.0372307132278108
2005-02-18,gaussian,EU,0.3582646174125395
2005-02-18,gaussian,JP,0.0648913440904926
2005-02-18,gaussian,UK,0.151227460849987
2005-02-18,gaussian,US,0.3883858644191691
2005-02-18,linear,CH,0.0344992081572354
2005-02-18,linear,EU,0.3402793625024517
2005-02-18,linear,JP,0.0616167026460233
2005-02-18,linear,UK,0.1776359367651024
2005-02-18,linear,US,0.3859687899291862
2005-02-18,polynomial,CH,0.0692951706747611
2005-02-18,polynomial,EU,0.4160813054219492
2005-02-18,polynomial,JP,0.1005750339580993
2005-02-18,polynomial,UK,0.1532982374379835
2005-02-18,polynomial,US,0.2607502525072061
2005-02-19,equal_weight,CH,0.04
2005-02-19,equal_weight,EU,0.36
2005-02-19,equal_weight,JP,0.08
2005-02-19,equal_weight,UK,0.2
2005-02-19,equal_weight,US,0.32
2005-02-20,equal_weight,CH,0.04
2005-02-20,equal_weight,EU,0.36
2005-02-20,equal_weight,JP,0.08
2005-02-20,equal_weight,UK,0.2
2005-02-20,equal_weight,US,0.32
2005-02-21,equal_weight,CH,0.0396829433737011
2005-02-21,equal_weight,EU,0.3580805079793416
2005-02-21,equal_weight,JP,0.0806417089576126
2005-02-21,equal_weight,UK,0.20050633607901092
2005-02-21,equal_weight,US,0.321088503610332
2005-02-21,gaussian,CH,0.0566492769617053
2005-02-21,gaussian,EU,0.4575357971605817
2005-02-21,gaussian,JP,0.0427431042509174
2005-02-21,gaussian,UK,0.1826807568233197
2005-02-21,gaussian,US,0.2603910648034748
2005-02-21,linear,CH,0.0565314713984965
2005-02-21,linear,EU,0.4507364153559592
2005-02-21,linear,JP,0.0587164739945923
2005-02-21,linear,UK,0.1805361735073991
2005-02-21,linear,US,0.2534794657435518
2005-02-21,polynomial,CH,0.01
2005-02-21,polynomial,EU,0.1838862825401171
2005-02-21,polynomial,JP,0.0416710479748552
2005-02-21,polynomial,UK,0.2206727084971218
2005-02-21,polynomial,US,0.5437699609879053
2005-02-22,equal_weight,CH,0.0402030375741368
2005-02-22,equal_weight,EU,0.36182733816723117
2005-02-22,equal_weight,JP,0.0804060751482736
2005-02-22,equal_weight,UK,0.20101518787068398
2005-02-22,equal_weight,US,0.3165483612396723
2005-02-22,gaussian,CH,0.0431565188998049
2005-02-22,gaussian,EU,0.3489280234646739
2005-02-22,gaussian,JP,0.0695132065588107
2005-02-22,gaussian,UK,0.1859191469955326
2005-02-22,gaussian,US,0.35248310408117667
2005-02-22,linear,CH,0.0380064304018034
2005-02-22,linear,EU,0.3310003158440424
2005-02-22,linear,JP,0.06532738153881429
2005-02-22,linear,UK,0.1782724136816037
2005-02-22,linear,US,0.3873934585337351
2005-02-22,polynomial,CH,0.01
2005-02-22,polynomial,EU,0.2700149290778816
2005-02-22,polynomial,JP,0.0891373325907496
2005-02-22,polynomial,UK,0.35000000000000003
2005-02-22,polynomial,US,0.2808477383313684
2005-02-23,equal_weight,CH,0.04
2005-02-23,equal_weight,EU,0.36
2005-02-23,equal_weight,JP,0.08
2005-02-23,equal_weight,UK,0.2
2005-02-23,equal_weight,US,0.32
2005-02-23,gaussian,CH,0.0342399677712994
2005-02-23,gaussian,EU,0.3760661673949968
2005-02-23,gaussian,JP,0.09882263088472551
2005-02-23,gaussian,UK,0.2812685890519303
2005-02-23,gaussian,US,0.2096026448970468
2005-02-23,linear,CH,0.033443294294423
2005-02-23,linear,EU,0.3480870166614931
2005-02-23,linear,JP,0.0885553948018782
2005-02-23,linear,UK,0.26526790525586963
2005-02-23,linear,US,0.26464638898633447
2005-02-23,polynomial,CH,0.061910165190714
2005-02-23,polynomial,EU,0.4170619826818865
2005-02-23,polynomial,JP,0.0811263253281052
2005-02-23,polynomial,UK,0.2883023025964766
2005-02-23,polynomial,US,0.151599224202817
2005-02-24,equal_weight,CH,0.04
2005-02-24,equal_weight,EU,0.36
2005-02-24,equal_weight,JP,0.08
2005-02-24,equal_weight,UK,0.2
2005-02-24,equal_weight,US,0.32
2005-02-24,gaussian,CH,0.0306613837511583
2005-02-24,gaussian,EU,0.3853461134491435
2005-02-24,gaussian,JP,0.071156192422788
2005-02-24,gaussian,UK,0.2690866568871578
2005-02-24,gaussian,US,0.2437496534897512
2005-02-24,linear,CH,0.0331425927501131
2005-02-24,linear,EU,0.3582842486076893
2005-02-24,linear,JP,0.06480286473322369
2005-02-24,linear,UK,0.2623314089964094
2005-02-24,linear,US,0.2814388849125637
2005-02-24,polynomial,CH,0.0353314461982427
2005-02-24,polynomial,EU,0.4375661476433596
2005-02-24,polynomial,JP,0.1150674416372493
2005-02-24,polynomial,UK,0.1551810597174903
2005-02-24,polynomial,US,0.2568539048036571
2005-02-25,equal_weight,CH,0.04
2005-02-25,equal_weight,EU,0.36
2005-02-25,equal_weight,JP,0.08
2005-02-25,equal_weight,UK,0.2
2005-02-25,equal_weight,US,0.32
2005-02-25,gaussian,CH,0.0449180002099923
2005-02-25,gaussian,EU,0.3219282136858001
2005-02-25,gaussian,JP,0.081462519643745
2005-02-25,gaussian,UK,0.21789370121323431
2005-02-25,gaussian,US,0.3337975652472272
2005-02-25,linear,CH,0.0417744616276114
2005-02-25,linear,EU,0.3572361961632852
2005-02-25,linear,JP,0.07354364273166861
2005-02-25,linear,UK,0.2090761932881655
2005-02-25,linear,US,0.318369506189268
2005-02-25,polynomial,CH,0.07
2005-02-25,polynomial,EU,0.1954811646702202
2005-02-25,polynomial,JP,0.1176077084899738
2005-02-25,polynomial,UK,0.2355071688274333
2005-02-25,polynomial,US,0.3814039580123722
2005-02-26,equal_weight,CH,0.04
2005-02-26,equal_weight,EU,0.36
2005-02-26,equal_weight,JP,0.08
2005-02-26,equal_weight,UK,0.2
2005-02-26,equal_weight,US,0.32
2005-02-27,equal_weight,CH,0.04
2005-02-27,equal_weight,EU,0.36
2005-02-27,equal_weight,JP,0.08
2005-02-27,equal_weight,UK,0.2
2005-02-27,equal_weight,US,0.32
2005-02-28,equal_weight,CH,0.0399234067504782
2005-02-28,equal_weight,EU,0.3601919894851541
2005-02-28,equal_weight,JP,0.0817481809396517
2005-02-28,equal_weight,UK,0.19935254065794641
2005-02-28,equal_weight,US,0.3187838821667682
2005-02-28,gaussian,CH,0.0437550541821432
2005-02-28,gaussian,EU,0.3538333167555258
2005-02-28,gaussian,JP,0.0322351764945932
2005-02-28,gaussian,UK,0.2225255445427832
2005-02-28,gaussian,US,0.3476509080249538
2005-02-28,linear,CH,0.0410724223091076
2005-02-28,linear,EU,0.3417389749785851
2005-02-28,linear,JP,0.0596054151082125
2005-02-28,linear,UK,0.2214076979313476
2005-02-28,linear,US,0.3361754896727464
2005-02-28,polynomial,CH,0.0443132555550138
2005-02-28,polynomial,EU,0.41058300398676484
2005-02-28,polynomial,JP,0.02
2005-02-28,polynomial,UK,0.20566779539854468
2005-02-28,polynomial,US,0.3194359450596761
2005-03-01,equal_weight,CH,0.04
2005-03-01,equal_weight,EU,0.36
2005-03-01,equal_weight,JP,0.08
2005-03-01,equal_weight,UK,0.2
2005-03-01,equal_weight,US,0.32
2005-03-01,gaussian,CH,0.04358694810822
2005-03-01,gaussian,EU,0.3693199680305209
2005-03-01,gaussian,JP,0.0733621111139829
2005-03-01,gaussian,UK,0.1999361703543027
2005-03-01,gaussian,US,0.3137948023929723
2005-03-01,linear,CH,0.0432450098452418
2005-03-01,linear,EU,0.3563584876046778
2005-03-01,linear,JP,0.0695125947810612
2005-03-01,linear,UK,0.2243205939783473
2005-03-01,linear,US,0.3065633137906708
2005-03-01,polynomial,CH,0.07
2005-03-01,polynomial,EU,0.4952824813511895
2005-03-01,polynomial,JP,0.08
2005-03-01,polynomial,UK,0.1547175186488104
2005-03-01,polynomial,US,0.2
2005-03-02,equal_weight,CH,0.04
2005-03-02,equal_weight,EU,0.36
2005-03-02,equal_weight,JP,0.08
2005-03-02,equal_weight,UK,0.2
2005-03-02,equal_weight,US,0.32
2005-03-02,gaussian,CH,0.0264081157929217
2005-03-02,gaussian,EU,0.3420851598780011
2005-03-02,gaussian,JP,0.0791741465677625
2005-03-02,gaussian,UK,0.245566462517222
2005-03-02,gaussian,US,0.3067661152440916
2005-03-02,linear,CH,0.032552974649797
2005-03-02,linear,EU,0.345356587881885
2005-03-02,linear,JP,0.0830335102756221
2005-03-02,linear,UK,0.2398796131891101
2005-03-02,linear,US,0.2991773140035848
2005-03-02,polynomial,CH,0.01
2005-03-02,polynomial,EU,0.3400815240079925
2005-03-02,polynomial,JP,0.063415519768334
2005-03-02,polynomial,UK,0.272820673731735
2005-03-02,polynomial,US,0.3136822824919375
2005-03-03,equal_weight,CH,0.04
2005-03-03,equal_weight,EU,0.36
2005-03-03,equal_weight,JP,0.08
2005-03-03,equal_weight,UK,0.2
2005-03-03,equal_weight,US,0.32
2005-03-03,gaussian,CH,0.0427052560895076
2005-03-03,gaussian,EU,0.3526481242245202
2005-03-03,gaussian,JP,0.0734626405378388
2005-03-03,gaussian,UK,0.2249096592804442
2005-03-03,gaussian,US,0.3062743198676882
2005-03-03,linear,CH,0.0398496908832042
2005-03-03,linear,EU,0.3627735500977755
2005-03-03,linear,JP,0.07959522781701889
2005-03-03,linear,UK,0.216226641987245
2005-03-03,linear,US,0.30155488921475543
2005-03-03,polynomial,CH,0.0506946244977915
2005-03-03,polynomial,EU,0.3938989295031889
2005-03-03,polynomial,JP,0.042918515151784804
2005-03-03,polynomial,UK,0.1926807460846255
2005-03-03,polynomial,US,0.3198071847626084
2005-03-04,equal_weight,CH,0.04
2005-03-04,equal_weight,EU,0.36
2005-03-04,equal_weight,JP,0.08
2005-03-04,equal_weight,UK,0.2
2005-03-04,equal_weight,US,0.32
2005-03-04,gaussian,CH,0.0456419599363879
2005-03-04,gaussian,EU,0.3515031453248437
2005-03-04,gaussian,JP,0.0790526464491326
2005-03-04,gaussian,UK,0.1951010487938352
2005-03-04,gaussian,US,0.32870119949579957
2005-03-04,linear,CH,0.0413979389657358
2005-03-04,linear,EU,0.3596364858739242
2005-03-04,linear,JP,0.0744447719840247
2005-03-04,linear,UK,0.2066644198408864
2005-03-04,linear,US,0.31785638333542743
2005-03-04,polynomial,CH,0.0632808203048194
2005-03-04,polynomial,EU,0.2712228672981039
2005-03-04,polynomial,JP,0.12060230500871241
2005-03-04,polynomial,UK,0.23
2005-03-04,polynomial,US,0.31489400738836404
2005-03-05,equal_weight,CH,0.04
2005-03-05,equal_weight,EU,0.36
2005-03-05,equal_weight,JP,0.08
2005-03-05,equal_weight,UK,0.2
2005-03-05,equal_weight,US,0.32
2005-03-06,equal_weight,CH,0.04
2005-03-06,equal_weight,EU,0.36
2005-03-06,equal_weight,JP,0.08
2005-03-06,equal_weight,UK,0.2
2005-03-06,equal_weight,US,0.32
2005-03-07,equal_weight,CH,0.0401275034087758
2005-03-07,equal_weight,EU,0.3588334918387177
2005-03-07,equal_weight,JP,0.08089581027039061
2005-03-07,equal_weight,UK,0.1989124387572912
2005-03-07,equal_weight,US,0.3212307557248234
2005-03-07,gaussian,CH,0.0367383361822098
2005-03-07,gaussian,EU,0.3775937526469666
2005-03-07,gaussian,JP,0.048467757622108004
2005-03-07,gaussian,UK,0.2412496411014286
2005-03-07,gaussian,US,0.2959505124472857
2005-03-07,linear,CH,0.0354239746513443
2005-03-07,linear,EU,0.36945067729369085
2005-03-07,linear,JP,0.0661777954778894
2005-03-07,linear,UK,0.235904019094496
2005-03-07,linear,US,0.2930435334825786
2005-03-07,polynomial,CH,0.0348281335424736
2005-03-07,polynomial,EU,0.4494049350367349
2005-03-07,polynomial,JP,0.0568164982467525
2005-03-07,polynomial,UK,0.2257694122839218
2005-03-07,polynomial,US,0.2331810208901164
2005-03-08,equal_weight,CH,0.04
2005-03-08,equal_weight,EU,0.36
2005-03-08,equal_weight,JP,0.08
2005-03-08,equal_weight,UK,0.2
2005-03-08,equal_weight,US,0.32
2005-03-08,gaussian,CH,0.0257509113025261
2005-03-08,gaussian,EU,0.3231302430158001
2005-03-08,gaussian,JP,0.089434141486453
2005-03-08,gaussian,UK,0.2057668454508687
2005-03-08,gaussian,US,0.3559178587443509
2005-03-08,linear,CH,0.0399273836941686
2005-03-08,linear,EU,0.3545302235782939
2005-03-08,linear,JP,0.0843995487584293
2005-03-08,linear,UK,0.19986769413825878
2005-03-08,linear,US,0.32127514983084793
2005-03-08,polynomial,CH,0.01
2005-03-08,polynomial,EU,0.2801370361157277
2005-03-08,polynomial,JP,0.12402520309534071
2005-03-08,polynomial,UK,0.1233218274315911
2005-03-08,polynomial,US,0.46251593335734015
2005-03-09,equal_weight,CH,0.04
2005-03-09,equal_weight,EU,0.36
2005-03-09,equal_weight,JP,0.08
2005-03-09,equal_weight,UK,0.2
2005-03-09,equal_weight,US,0.32
2005-03-09,gaussian,CH,0.0361198383131738
2005-03-09,gaussian,EU,0.3501076853410296
2005-03-09,gaussian,JP,0.0521001505625082
2005-03-09,gaussian,UK,0.21113899707163458
2005-03-09,gaussian,US,0.3505333287116526
2005-03-09,linear,CH,0.0326394874628021
2005-03-09,linear,EU,0.3319806045669596
2005-03-09,linear,JP,0.0616097371598528
2005-03-09,linear,UK,0.2121726719752565
2005-03-09,linear,US,0.361597498835128
2005-03-09,polynomial,CH,0.07
2005-03-09,polynomial,EU,0.43658229340595694
2005-03-09,polynomial,JP,0.06952708876102939
2005-03-09,polynomial,UK,0.23
2005-03-09,polynomial,US,0.193890617833013
2005-03-10,equal_weight,CH,0.04
2005-03-10,equal_weight,EU,0.36
2005-03-10,equal_weight,JP,0.08
2005-03-10,equal_weight,UK,0.2
2005-03-10,equal_weight,US,0.32
2005-03-10,gaussian,CH,0.0379036357789892
2005-03-10,gaussian,EU,0.3365250915740789
2005-03-10,gaussian,JP,0.083522088668321
2005-03-10,gaussian,UK,0.2586603152749332
2005-03-10,gaussian,US,0.283388868703677
2005-03-10,linear,CH,0.0344420354387723
2005-03-10,linear,EU,0.35895362489547533
2005-03-10,linear,JP,0.0781858233871988
2005-03-10,linear,UK,0.2438786297125503
2005-03-10,linear,US,0.2845398865660023
2005-03-10,polynomial,CH,0.045657718089458
2005-03-10,polynomial,EU,0.386779695309485
2005-03-10,polynomial,JP,0.0932372384283871
2005-03-10,polynomial,UK,0.2347597479568461
2005-03-10,polynomial,US,0.2395656002158233
2005-03-11,equal_weight,CH,0.04
2005-03-11,equal_weight,EU,0.36
2005-03-11,equal_weight,JP,0.08
2005-03-11,equal_weight,UK,0.2
2005-03-11,equal_weight,US,0.32
2005-03-11,gaussian,CH,0.0389408175043381
2005-03-11,gaussian,EU,0.32757734380818443
2005-03-11,gaussian,JP,0.0471984536554181
2005-03-11,gaussian,UK,0.2015848355824304
2005-03-11,gaussian,US,0.3846985494496278
2005-03-11,linear,CH,0.0368945088068949
2005-03-11,linear,EU,0.3276335632078543
2005-03-11,linear,JP,0.0685020995033158
2005-03-11,linear,UK,0.1930620826870516
2005-03-11,linear,US,0.3739077457948823
2005-03-11,polynomial,CH,0.01
2005-03-11,polynomial,EU,0.27
2005-03-11,polynomial,JP,0.0560407369934758
2005-03-11,polynomial,UK,0.23
2005-03-11,polynomial,US,0.4339592630065241
2005-03-12,equal_weight,CH,0.04
2005-03-12,equal_weight,EU,0.36
2005-03-12,equal_weight,JP,0.08
2005-03-12,equal_weight,UK,0.2
2005-03-12,equal_weight,US,0.32
2005-03-13,equal_weight,CH,0.04
2005-03-13,equal_weight,EU,0.36
2005-03-13,equal_weight,JP,0.08
2005-03-13,equal_weight,UK,0.2
2005-03-13,equal_weight,US,0.32
2005-03-14,equal_weight,CH,0.0396581367263969
2005-03-14,equal_weight,EU,0.35846593761263873
2005-03-14,equal_weight,JP,0.0798211460190405
2005-03-14,equal_weight,UK,0.1993249373213356
2005-03-14,equal_weight,US,0.322729842320587
2005-03-14,gaussian,CH,0.0562228297339296
2005-03-14,gaussian,EU,0.4276943739040006
2005-03-14,gaussian,JP,0.0747469524783093
2005-03-14,gaussian,UK,0.2262430434499653
2005-03-14,gaussian,US,0.2150928004337941
2005-03-14,linear,CH,0.0521539381967948
2005-03-14,linear,EU,0.4039147900422124
2005-03-14,linear,JP,0.0701737326834613
2005-03-14,linear,UK,0.2200157794480083
2005-03-14,linear,US,0.2537417596295225
2005-03-14,polynomial,CH,0.0319960858359965
2005-03-14,polynomial,EU,0.4072598660077872
2005-03-14,polynomial,JP,0.11552516171731521
2005-03-14,polynomial,UK,0.2174249018672788
2005-03-14,polynomial,US,0.2277939845716218
2005-03-15,equal_weight,CH,0.04
2005-03-15,equal_weight,EU,0.36
2005-03-15,equal_weight,JP,0.08
2005-03-15,equal_weight,UK,0.2
2005-03-15,equal_weight,US,0.32
2005-03-15,gaussian,CH,0.0406248145680349
2005-03-15,gaussian,EU,0.3321297907881785
2005-03-15,gaussian,JP,0.0776619092462917
2005-03-15,gaussian,UK,0.1889528791888627
2005-03-15,gaussian,US,0.3606306062086309
2005-03-15,linear,CH,0.0377247220389083
2005-03-15,linear,EU,0.3428309772958424
2005-03-15,linear,JP,0.0741017706794378
2005-03-15,linear,UK,0.19229190019904718
2005-03-15,linear,US,0.3530506297867631
2005-03-15,polynomial,CH,0.07
2005-03-15,polynomial,EU,0.3380903391810109
2005-03-15,polynomial,JP,0.0755308785759788
2005-03-15,polynomial,UK,0.162937934807576
2005-03-15,polynomial,US,0.3534408474354337
2005-03-16,equal_weight,CH,0.04
2005-03-16,equal_weight,EU,0.36
